RECORD_ID,LOADED_AT,ATHLETE_NAME_ORIGINAL,ATHLETE_LAST_NAME,ATHLETE_FIRST_NAME,RELEASE_DATE,YEAR,CLASS,COUNTRY,AGE,RANK,RANK_POINTS,POINTSR1,POINTSR2,POINTSR3,POINTSR4,POINTSR5,POINTSR6,POINTSR7,POINTSR8,POINTSR9,POINTSR10,POINTSR11,POINTSR12,POINTSR13,POINTSR14,POINTSR15,POINTSR16,POINTSR17,POINTSR18,POINTSR19,POINTSR20,POINTSR21,POINTSR22,POINTSR23,POINTSR24,POINTSR25,POINTSR26,POINTSR27,POINTSR28,POINTSR29,POINTSR30,POINTSR31,POINTSR32,POINTSR33,POINTSR34,POINTSR35,POINTSR36,POINTSR37,POINTSR38,POINTSR39,POINTSR40,POINTSR41,POINTSR42,POINTSR43,POINTSR44,POINTSR45,POINTSR46,POINTSR47,POINTSR48,POINTSR49,POINTSR50,POINTSR51,POINTSR52,POINTSR53,POINTSR54,POINTSR55,POINTSR56,POINTSR57,POINTSR58,POINTSR59,POINTSR60,POINTSR61,POINTSR62,POINTSR63,POINTSR64,POINTSR65,POINTSR66,POINTSR67,POINTSR68,POINTSR69,POINTSR70,POINTSR71,POINTSR72,POINTSR73,POINTSR74,POINTSR75,POINTSR76,POINTSR77,POINTSR78,POINTSR79,POINTSR80,POINTSR81,POINTSR82,POINTSR83,POINTSR84,POINTSR85,POINTSR86,POINTSR87,POINTSR88,POINTSR89,POINTSR90,POINTSR91,POINTSR92,POINTSR93,POINTSR94,POINTSR95,POINTSR96,POINTSR97,POINTSR98,POINTSR99,POINTSR100
194b6a010fa7e966073cee3b63de08c3,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2022-08-01,2022,MK1,ITA,30,4,1.18,None,1.12;World Championships Augsburg 2022; qp:0,None,None,10;World Cup Tacen 2022; qp:0,20;World Cup Krakow 2022; qp:0,1.49;World Cup Prague 2022; qp:0,3.3;ICF World ranking Augsburg 2022; qp:2.54,None,3.4;ICF World ranking Liptovsky Mikulas 2022; qp:1.34,None,None,None,None,7.71;ICF World ranking Tacen 2022; qp:7.71,None,None,None,None,41.88;ICF World ranking Ile de la Reunion 2022; qp:1.91,None,11.26;World Championships Bratislava 2021; qp:0,5.16;World Cup Pau 2021; qp:0,11.27;World Cup La Seu 2021; qp:0,19.45;Olympic Games Tokyo 2021; qp:0,None,None,None,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0552a3b0870f88cd0830c3dbe166e32f,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2022-05-01,2022,MK1,ITA,30,7,3.83,None,None,None,None,7.71;ICF World ranking Tacen 2022; qp:7.71,None,None,None,None,41.88;ICF World ranking Ile de la Reunion 2022; qp:1.91,None,11.26;World Championships Bratislava 2021; qp:0,5.16;World Cup Pau 2021; qp:0,11.27;World Cup La Seu 2021; qp:0,19.45;Olympic Games Tokyo 2021; qp:0,None,None,None,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
69ee25c90e0cb78d2dffea0bd69fcdd8,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2021-11-01,2021,MK1,ITA,29,7,3.83,11.26;World Championships Bratislava 2021; qp:0,5.16;World Cup Pau 2021; qp:0,11.27;World Cup La Seu 2021; qp:0,19.45;Olympic Games Tokyo 2021; qp:0,None,None,None,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
a12979bf36e4753d557081fe31ca02ce,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2021-09-10,2021,MK1,ITA,29,7,3.83,5.16;World Cup Pau 2021; qp:0,11.27;World Cup La Seu 2021; qp:0,19.45;Olympic Games Tokyo 2021; qp:0,None,None,None,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
72619ee693cfd9963288eff84c3b6b63,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2020-02-01,2020,MK1,ITA,28,7,4.55,None,None,None,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
32b7c04edef777ca6ed0c2eae53933b4,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2019-09-25,2019,MK1,ITA,27,7,4.55,15.94;World Championships La Seu 2019; qp:0,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
188a2252bbbab75df1c2ea4bb340422e,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2019-09-06,2019,MK1,ITA,27,9,4.55,10;World Cup Prague 2019; qp:0,9.93;World Cup Markkleeberg 2019; qp:0,None,None,None,None,None,None,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,26.43;World Championships Pau 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
21d8956514134818d483062ba93df58e,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2019-06-28,2019,MK1,ITA,27,9,4.55,0;World Cup Tacen 2019; qp:0,None,19.41;World Cup Lee Valley 2019; qp:0,None,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
be907944a277dec8709c4411cb5b75bd,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2019-05-11,2019,MK1,ITA,27,9,4.55,None,11.03;ICF World ranking Tacen 2019; qp:11.03,None,7.61;Pyrenees Cup Pau 2019; qp:5.68,None,None,None,17.83;Oceania Championships Penrith 2019; qp:2.13,6.39;ICF World ranking Penrith 2019; qp:2.1,None,None,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
865620cf5a8513776aac4f0d226c65be,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2018-09-25,2018,MK1,ITA,26,10,6.9,"8.76;World Championships Deodoro, Rio 2018; qp:0",None,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
d7d25483ac6b011471a9d7123271de7c,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2018-09-07,2018,MK1,ITA,26,8,6.24,0;World Cup La Seu 2018; qp:0,None,None,None,None,None,None,None,None,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
71da2be1adedb2e07cf5eaa7630589f4,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2018-07-06,2018,MK1,ITA,26,12,6.92,27.6;World Cup Augsburg 2018; qp:0,17.73;World Cup Krakow 2018; qp:0,22.18;World Cup Liptovsky Mikulas 2018; qp:0,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fd18e45a7e812fa85bece534362352d2,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2018-06-08,2018,MK1,ITA,26,7,3.65,None,None,None,26.63;ICF World ranking Ivrea 2018; qp:15.66,None,None,None,9.4;ICF World ranking Solkan 2018; qp:4.58,None,20.95;ICF World ranking Penrith 2018; qp:1.54,None,None,None,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0fbc637a4140b644b17525f2f23441b2,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2017-09-27,2017,MK1,ITA,25,7,3.66,26.43;World Championships Pau 2017; qp:0,None,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,None,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
378435263b1460ce25641e62f8f71bc0,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2017-09-08,2017,MK1,ITA,25,6,3.66,16.33;World Cup La Seu 2017; qp:0,22.81;World Cup Ivrea 2017; qp:0,None,None,None,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,None,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,18.89;World Championships Lee Valley 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
a51ce42a9248a4a32e2da7eb35a27cb8,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2017-06-30,2017,MK1,ITA,25,7,3.66,0;World Cup Markkleeberg 2017; qp:0,20.94;World Cup Augsburg 2017; qp:0,26.08;World Cup Prague 2017; qp:0,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,18.89;World Championships Lee Valley 2015; qp:0,14.4;World Cup Pau 2015; qp:0,None,None,None,33.78;World Championships Foz do Iguassu 2015; qp:15.87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
dde17bd020031dd83611f3a94cf61292,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2017-05-26,2017,MK1,ITA,25,15,6.47,None,None,None,20.78;ICF World ranking Ivrea 2017; qp:20.78,None,30.68;ICF World ranking Solkan 2017; qp:4.92,None,None,None,None,None,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,None,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,18.89;World Championships Lee Valley 2015; qp:0,14.4;World Cup Pau 2015; qp:0,None,None,15.85;World Cup Krakow 2015; qp:0,16.11;World Cup Prague 2015; qp:0,None,None,33.78;World Championships Foz do Iguassu 2015; qp:15.87,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
1e0585a42586ef5c0f6e4da7791d374a,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2016-09-09,2016,MK1,ITA,24,13,6.33,20.28;World Cup Tacen 2016; qp:0,3.37;World Cup Prague 2016; qp:0,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,None,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,18.89;World Championships Lee Valley 2015; qp:0,14.4;World Cup Pau 2015; qp:0,None,30.6;ICF World ranking Ivrea 2015; qp:10.63,None,15.85;World Cup Krakow 2015; qp:0,16.11;World Cup Prague 2015; qp:0,None,None,17.45;ICF World ranking Tacen 2015; qp:11.01,None,None,None,33.78;World Championships Foz do Iguassu 2015; qp:15.87,None,None,13.34;ICF World ranking Solkan 2015; qp:9.03,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7a8b26169f0a8f4ccd508fc281683db1,1778585356774369,Giovanni DE GENNARO,GENNARO,Giovanni DE,2016-08-07,2016,MK1,ITA,24,18,7.2,"5.49;Olympic Games Deodoro, Rio 2016; qp:0",None,None,20.26;World Cup Pau 2016; qp:0,None,0;World Cup Ivrea 2016; qp:0,None,None,None,None,26.11;ICF World ranking Liptovsky Mikulas 2016; qp:7.56,14.06;ICF World ranking Ivrea 2016; qp:14.06,None,18.12;ICF World ranking Solkan 2016; qp:10.13,None,9.44;ICF World ranking Penrith 2016; qp:4.2,None,18.89;World Championships Lee Valley 2015; qp:0,14.4;World Cup Pau 2015; qp:0,None,30.6;ICF World ranking Ivrea 2015; qp:10.63,None,15.85;World Cup Krakow 2015; qp:0,16.11;World Cup Prague 2015; qp:0,None,None,17.45;ICF World ranking Tacen 2015; qp:11.01,None,None,None,33.78;World Championships Foz do Iguassu 2015; qp:15.87,None,None,13.34;ICF World ranking Solkan 2015; qp:9.03,None,None,7.74;World Championships Deep Creek 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
